taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	GTDB-tk Lineage	ANI Cluster ID	ANI Cluster Type	IMG Release/Pipeline Version	IMG Submission ID	GOLD Analysis Project ID	GOLD Analysis Project Type	GOLD Sequencing Project ID	GOLD Study ID	Add Date	Assembly Method	Comments	Funding Agency	High Quality	Has Coverage	Is Public	NCBI Taxon ID	Release Date	Strain	Submission Type	User Access	Alternative Contact Email	Alternative Contact Name	Alternative2 Contact Emails	Alternative2 Contact Names	Contact Email	Contact Name	Funding Program	Funding Year	Is Published	PMO Project ID	Pubmed ID	Relevance	NCBI Assembly Accession	NCBI Bioproject Accession	NCBI Biosample Accession	NCBI GenBank ID	Sequencing Depth	Sequencing Method	Sequencing Quality	Sequencing Status	Sequencing Strategy	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Biotic Relationships	Cell Arrangement	Cell Shape	Culture Type	Cultured	Diseases	Energy Source	Gram Staining	Metabolism	Motility	Oxygen Requirement	Phenotype	Sporulation	Temperature Range	Type Strain	Uncultured Type	Altitude In Meters	Chlorophyll Concentration	Depth In Meters	Elevation In Meters	Geographic Location	Habitat	Isolation	Isolation Country	Latitude	Longhurst Code	Longhurst Description	Longitude	Nitrate Concentration	Oxygen Concentration	pH	Pressure	Salinity	Salinity Concentration	Sample Collection Date	Sample Collection Temperature	Subsurface In Meters	HMP ID	Hospital Visits	Host Gender	Host Name	Medical Record Number	Sample Body Site	Sample Body Subsite	Proportal Ecotype	Proportal Isolation	Proportal Ocean	Proportal Station	Proportal WOA Dissolved Oxygen	Proportal WOA Nitrate	Proportal WOA Phosphate	Proportal WOA Salinity	Proportal WOA Silicate	Proportal WOA Temperature	Genome Size   * assembled	Gene Count   * assembled	Scaffold Count   * assembled	Genome Bin Count   * assembled	CRISPR Count   * assembled	GC Count   * assembled	GC   * assembled	Coding Base Count   * assembled	Coding Base Count %   * assembled	Coding Base Count NP 	Coding Base Count NP % 	CDS Count   * assembled	CDS %   * assembled	RNA Count   * assembled	RNA %  * assembled	rRNA Count   * assembled	5S rRNA Count   * assembled	16S rRNA Count   * assembled	18S rRNA Count   * assembled	23S rRNA Count   * assembled	28S rRNA Count   * assembled	tRNA Count   * assembled	Other RNA Count   * assembled	Unchar Count 	Unchar % 	w/ Func Pred Count   * assembled	w/ Func Pred %   * assembled	w/o function prediction  * assembled	w/o function prediction %  * assembled	Orthologs Count	Orthologs %	Paralogs Count	Paralogs %	Revised Count 	Revised % 	Fused Count 	Fused % 	Fusion Component Count 	Fusion component % 	COG Count   * assembled	COG %   * assembled	KOG Count 	KOG % 	Pfam Count   * assembled	Pfam %   * assembled	TIGRfam Count   * assembled	TIGRfam %   * assembled	Enzyme Count   * assembled	Enzyme %   * assembled	KEGG Count   * assembled	KEGG %   * assembled	Not KEGG Count   * assembled	Not KEGG %   * assembled	KO Count   * assembled	KO %   * assembled	Not KO Count   * assembled	Not KO %   * assembled	MetaCyc Count   * assembled	MetaCyc %   * assembled	Not MetaCyc Count   * assembled	Not MetaCyc %   * assembled	IMG Term Count 	IMG Term % 	IMG Pathwawy Count 	IMG Pathway % 	IMG Parts List Count 	IMG Parts List % 	MyIMG Annotation Count	MyIMG Annotation %	Signal Peptide Count 	Signal Peptide % 	Transmembrane Count 	Transmembrane % 	Horizontally Transferred Count	Horizontally Transferred %	Genome Property Count 	Genome Property % 	Ortholog Group Count	Paralog Group Count	COG Cluster Count   * assembled	KOG Cluster Count 	Pfam Cluster Count   * assembled	TIGRfam Cluster Count   * assembled	IMG Cluster Count	IMG Cluster %	Biosynthetic Cluster Gene Count	Biosynthetic Cluster Gene %	Biosynthetic Cluster Count	Predicted Viruses  * assembled	Estimated Number of Genomes  * assembled	Estimated Average Genome Size  * assembled	Estimated number of genomes - Marker genes average  * assembled	Estimated number of genomes - Marker genes median  * assembled	Estimated number of genomes - Marker genes mode  * assembled	Standard deviation of marker gene counts  * assembled	JGI Project ID / ITS SP ID	ITS AP ID	ITS SP ID	ITS Proposal ID	JGI Data Utilization Status	GPTS Proposal ID	Number of Filtered Reads   * assembled	Number of Mapped Reads   * assembled	% Assembled Reads   * assembled	Total Filtered Bases   * assembled	Total Mapped Bases   * assembled	Average Coverage of Assembled Sequences   * assembled	
3300003104	*Microbiome	Permanent Draft	Acid Mine Drainage (AMD) euryarchaeal community from 5-way CG site, at Richmond mine, Iron Mountain, CA	Pink biofilm microbial community from flowing acid mine drainage at Richmond mine, Iron Mountain, California, USA	DOE Joint Genome Institute (JGI)	3300003104	Environmental	Aquatic	Freshwater	Groundwater	Acid Mine Drainage	Acid Mine Drainage (AMD) euryarchaeal community from 5-way CG site, at Richmond mine, Iron Mountain, CA		0	0	0	45679	Ga0052169	Metagenome Analysis	Gp0097388	Gs0111506	2014-07-31	JAZZ	Made public because these are downloaded from Genbank	DOE		No	Yes	0	2014-08-01		Primary		NCKyrpides@lbl.gov	Nikos Kyrpides	sgtringe@lbl.gov	Susannah Tringe	sgtringe@lbl.gov	Susannah Tringe			Yes	0	14961025					AADL00000000		Sanger		Complete	Metagenome	Environmental	Aquatic	Groundwater	Freshwater	Acid Mine Drainage					No															944.88	Richmond mine, Iron Mountain, California, USA	Acid Mine Drainage (AMD)	Richmond mine, Iron Mountain, California, USA	USA	40.678			-122.522			0.83				2002/3/1	42 C		0											0	0	0	0	0	0	10756372	13135	2425	1	14	4954446	46.06	10706317	99.53	0	0	12840	97.75	295	2.25	22	7	6	0	9	0	273	0	0	0	8285	63.08	4555	34.68	0	0	0	0	0	0	0	0	0	0	8717	66.36	0	0	8426	64.15	0	0	3388	25.79	3563	27.13	9277	70.63	5860	44.61	6980	53.14	2430	18.5	10410	79.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2061	0	2080	0	0	0	0	0	0	0	0	0	3.35	3	2	1.99	0	0	0				0	0	0	0	0	0	
3300010387	*Microbiome	Permanent Draft	Acid mine drainage microbial communities from Malanjkhand copper mine, India	Acid mine drainage microbial communities from Malanjkhand copper mine, India - M8 k-mer 51	Xcelris labs Ltd	3300010387	Environmental	Aquatic	Freshwater	Groundwater	Acid Mine Drainage	Acid mine drainage microbial communities from Malanjkhand copper mine, India		0	0	IMG Annotation Pipeline v.4.11.4	96444	Ga0136821	Metagenome Analysis	Gp0155277	Gs0121499	2016-09-09	Metavelvet	released per JGI data release policy			No	Yes	0	2019-11-01		Reanalysis		ab7gupta@gmail.com	Abhishek Gupta	psar@hijli.iitkgp.ernet.in	Pinaki Sar	psar@hijli.iitkgp.ernet.in	Pinaki Sar			No	0								Illumina NextSeq 500	Level 1: Standard Draft	Complete	Metagenome	Environmental	Aquatic	Groundwater	Freshwater	Acid Mine Drainage					No																Malanjkhand, India	sediment	Malanjkhand,  India	India	21.9985			80.697983							2014/4/13			0											0	0	0	0	0	0	289793165	718824	582917	0	132	178193796	61.48999	289372744	99.85	0	0	715227	99.5	3597	.5	1171	84	363	54	567	103	2426	0	0	0	718824	100	-3597	-.5	0	0	0	0	0	0	0	0	0	0	338087	47.03	0	0	308523	42.92	0	0	172602	24.01	177601	24.71	537626	74.79	282276	39.27	432951	60.23	110176	15.33	605051	84.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4149	0	7260	0	0	0	0	0	0	11	75	3863908	84.8	78	75	33.98	0	0	0				0	0	0	0	0	0	
3300006792	*Microbiome	Permanent Draft	Arctic peat soil microbial communities from the Barrow Environmental Observatory site, Barrow, Alaska, USA	Arctic peat soil microbial communities from the Barrow Environmental Observatory site, Barrow, Alaska, USA - NGEE PermafrostL1-D	DOE Joint Genome Institute (JGI)	3300006792	Environmental	Terrestrial	Soil	Unclassified	Permafrost	Arctic peat soil microbial communities from the Barrow Environmental Observatory site, Barrow, Alaska, USA		0	0	0	75101	Ga0075530	Metagenome Analysis	Gp0116225	Gs0084162	2015-12-05	MEGAHIT v. MEGAHIT v0.1.3		E; D; O		Yes	Yes	0	2016-05-27		Primary				janet.jansson@pnnl.gov; sgtringe@lbl.gov	Janet Jansson; Susannah Tringe	janet.jansson@pnnl.gov	Janet Jansson	CSP	2013	No	0				PRJNA375640	SAMN06343942			Illumina HiSeq 2500-1TB	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Unclassified	Soil	Permafrost					No																USA: Barrow Environmental Observatory site, Alaska	Arctic peat soil	Peat soil	USA	71.299			-156.61							2014/9/15			0											0	0	0	0	0	0	449806005	900033	545631	4	905	261864617	58.21723	448641588	99.74	0	0	892313	99.14	7720	.86	1418	207	451	18	705	37	6302	0	0	0	422216	46.91	470097	52.23	0	0	0	0	0	0	0	0	0	0	503237	55.91	0	0	465974	51.77	0	0	215971	24	214713	23.86	677600	75.29	361097	40.12	531216	59.02	135002	15	757311	84.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4687	0	6275	0	0	0	0	0	0	6	134	3356761	137.03	134	0	37.87	1074534	1074521	1074534	1044	Unrestricted		0	0	0	0	0	0	
3300027773	*Microbiome	Permanent Draft	Surface soil microbial communities from  Centralia Pennsylvania, which are recovering from an underground coalmine fire.	Surface soil microbial communities from Centralia Pennsylvania, which are recovering from an underground coalmine fire - Coalmine Soil_Cen14_06102014_R1 (SPAdes)	DOE Joint Genome Institute (JGI)	3300027773	Environmental	Terrestrial	Soil	Unclassified	Unclassified	Surface soil microbial communities from  Centralia Pennsylvania, which are recovering from an underground coalmine fire.		0	0	IMG Annotation Pipeline v.4.16.2	187159	Ga0209810	Metagenome Analysis	Gp0112861	Gs0114513	2018-05-12	spades v. 3.11.1				Yes	Yes	0	2018-07-11		Reanalysis				tobinjan@suqu.edu; shade.ashley@gmail.com	Tammy Tobin; Ashley Shade	shade.ashley@gmail.com	Ashley Shade	CSP	2015	Yes	0	30397342			PRJNA375307	SAMN06343835			Illumina HiSeq 2500-1TB	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Unclassified	Soil	Unclassified					No																USA: Pennsylvania, Centralia	Surface soil	Centralia Soil	USA	40.7999			-76.3402							2014/10/6			0											0	0	0	0	0	0	922194601	1607210	963141	36	1451	585925174	63.54	920677421	99.84	0	0	1596386	99.33	10824	.67	1572	222	514	15	802	19	9252	0	0	0	990649	61.64	605737	37.69	0	0	0	0	0	0	0	0	0	0	889960	55.37	0	0	878697	54.67	0	0	367713	22.88	373280	23.23	1223106	76.1	610039	37.96	986347	61.37	238210	14.82	1358176	84.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4188	0	6270	0	0	0	0	0	0	45	228	4044713	222.34	220	228	58.68	1064128	1166326	1064128	1834	Unrestricted		0	0	0	0	0	0	
3300029199	*Microbiome	Permanent Draft	Deep subsurface microbial communities from shale gas basins in Pennsylvania, USA	Deep subsurface microbial communities from shale gas basins in Pennsylvania, USA - 1_Day0	Marine Biological Laboratory	3300029199	Environmental	Terrestrial	Deep subsurface	Unclassified	Unclassified	Deep subsurface microbial communities from shale gas basins in Pennsylvania, USA		0	0	IMG Annotation Pipeline v.4.16.4	195780	Ga0168647	Metagenome Analysis	Gp0192912	Gs0127423	2018-08-27		released			Yes	Yes	0	2019-10-16		Primary				jpayet@ceoas.oregonstate.edu	Jerome P. Payet	jpayet@ceoas.oregonstate.edu	Jerome P. Payet			No	0		Environmental		PRJNA339844	SAMN05608104			Illumina HiSeq 1000		Complete	Metagenome	Environmental	Terrestrial	Unclassified	Deep subsurface	Unclassified					No														2517		USA: Pennsylvania	Deep subsurface	subsurface shale	USA	39.898			-79.976										0			rock metagenome								0	0	0	0	0	0	90030480	136351	60405	4	72	49324625	54.79	89830770	99.78	0	0	135036	99.04	1315	.96	210	54	63	5	85	3	1105	0	0	0	96225	70.57	38811	28.46	0	0	0	0	0	0	0	0	0	0	86483	63.43	0	0	86403	63.37	0	0	34783	25.51	38438	28.19	96598	70.85	67216	49.3	67820	49.74	20650	15.14	114386	83.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3741	0	5101	0	0	0	0	0	0	112	23	3914368	23.09	23	0	5.32	0	0	0				0	0	0	0	0	0	
3300026291	*Microbiome	Permanent Draft	Permafrost soil microbial communities from the Arctic, to analyse light accelerated degradation of dissolved organic matter (DOM)	Permafrost soil microbial communities from the Arctic, to analyse light accelerated degradation of dissolved organic matter (DOM) - Organic soil replicate 3 DNA2013-049 (SPAdes)	DOE Joint Genome Institute (JGI)	3300026291	Environmental	Terrestrial	Soil	Wetlands	Permafrost	Permafrost soil microbial communities from the Arctic, to analyse light accelerated degradation of dissolved organic matter (DOM)		0	0	IMG Annotation Pipeline v.4.16.2	185799	Ga0209890	Metagenome Analysis	Gp0111280	Gs0114298	2018-04-18	spades v. 3.11.1				Yes	Yes	0	2018-06-17		Reanalysis				bcrump@coas.oregonstate.edu; rmcory@umich.edu	Byron Crump; Rose Merin Cory	bcrump@coas.oregonstate.edu	Byron Crump	CSP-EMSL	2015	No	0				PRJNA367091	SAMN06267411			Illumina HiSeq 2500-1TB	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Wetlands	Soil	Permafrost					No														0	0	USA: Alaska	Soil	soil	USA	68.6135			-149.3144							2013/6/20			0											0	0	0	0	0	0	592747707	1327346	1010447	3	92	363444569	61.32	591974955	99.87	0	0	1321738	99.58	5608	.42	1113	107	366	24	575	41	4495	0	0	0	787971	59.36	533767	40.21	0	0	0	0	0	0	0	0	0	0	686829	51.74	0	0	655976	49.42	0	0	296684	22.35	305115	22.99	1016623	76.59	501355	37.77	820383	61.81	188577	14.21	1133161	85.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3967	0	5981	0	0	0	0	0	0	3	132	4490512	139.61	132	0	46.57	1058843	1166406	1058843	1782	Unrestricted		0	0	0	0	0	0	
3300041991	*Microbiome	Permanent Draft	Sediment microbial communities from sulfidic stream in Frasassi Caves, Marche, Italy	Sediment microbial communities from sulfidic stream in Frasassi Caves, Marche, Italy - PC19_104	DOE Joint Genome Institute (JGI)	3300041991	Environmental	Terrestrial	Cave	Unclassified	Unclassified	Sediment microbial communities from sulfidic stream in Frasassi Caves, Marche, Italy		0	0	IMG Annotation Pipeline v.5.0.20	242730	Ga0451490	Metagenome Analysis	Gp0503305	Gs0149395	2020-11-05	metaspades v. 3.14.1	released based on JGI ITS			Yes	Yes	0	2021-01-04		Primary				haronson@usc.edu; jlm80@psu.edu; janamend@usc.edu	Heidi Aronson; Jennifer Macalady; Jan Amend	haronson@usc.edu	Heidi Aronson	CSP	2020	No	0				PRJNA697302	SAMN17674786			Illumina NovaSeq S4	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Unclassified	Cave	Unclassified					No														400		Italy: Marche	Sediment	Sulfidic stream sediment from Pozzo dei Cristalli	Italy	43.4012			12.9656							2019/7/15			0											0	0	0	0	0	0	350885108	719212	507948	14	573	191829366	54.67	350057582	99.76	0	0	714038	99.28	5174	.72	990	120	329	12	518	11	4184	0	0	0	454946	63.26	259092	36.02	0	0	0	0	0	0	0	0	0	0	427981	59.51	0	0	379823	52.81	81183	11	169163	23.52	171686	23.87	542352	75.41	291679	40.56	422359	58.73	102051	14.19	611987	85.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4560	0	6331	2736	0	0	0	0	0	0	103	3406651	111.05	103	0	32.33	0	1278367	1278375	506147	Restricted		58487330	35162076	60.12	8738880242	5253739078	14.97	
3300042805	*Microbiome	Permanent Draft	Deep subsurface shale carbon reservoir microbial communities from Ohio and West Virginia, USA	Lake water microbial communities from Ohio, USA - Utica-2 Time Series LW 2014_7_11 NMDC pilot	DOE Joint Genome Institute (JGI)	3300042805	Environmental	Aquatic	Freshwater	Lake	Unclassified	Deep subsurface shale carbon reservoir microbial communities from Ohio and West Virginia, USA		0	0	IMG Annotation Pipeline v.5.0.20	246667	Ga0482151	Metagenome Analysis	Gp0119864	Gs0114675	2021-01-07	Metaspades v. 3.13.0	NMDC pilot metagenomes should be public			Yes	Yes	0	2021-03-01		Reanalysis				kwrighton@gmail.com; mike.wilkins@colostate.edu	Kelly Wrighton; Michael Wilkins	kwrighton@gmail.com	Kelly Wrighton	CSP	2015	Yes	0	30510171			PRJNA375211	SAMN06343779			Illumina HiSeq 2500-1TB	Level 1: Standard Draft	Complete	Metagenome	Environmental	Aquatic	Lake	Freshwater	Unclassified					No															0	USA: Ohio	Lake water	Aqueous Sample - Lake water	USA	40.178			-81.073	below detection						2014/7/11		0	0											0	0	0	0	0	0	183816980	423615	328392	0	127	95317268	51.85	183270968	99.7	0	0	420223	99.2	3392	.8	626	100	161	34	276	55	2766	0	0	0	255998	60.43	164225	38.77	0	0	0	0	0	0	0	0	0	0	240737	56.83	0	0	211159	49.85	42988	10	115023	27.15	118164	27.89	302059	71.31	177648	41.94	242575	57.26	75222	17.76	345001	81.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4352	0	5781	2101	0	0	0	0	0	0	86	2137406	93.17	86	0	34.13	0	0	1082662	1777			0	0	0	0	0	0	
3300038493	*Microbiome	Permanent Draft	Acid mine drainage microbial biofilm communities from Richmond Mine, California, USA	Acid mine drainage biofilm communities from Richmond mine site AB20, Iron Mt, CA, USA - AMDAB200606DS1	University of California, Berkeley	3300038493	Environmental	Aquatic	Freshwater	Groundwater	Acid Mine Drainage	Acid mine drainage microbial biofilm communities from Richmond Mine, California, USA		0	0	IMG Annotation Pipeline v.5.0.14	217578	Ga0188167	Metagenome Analysis	Gp0213841	Gs0129031	2020-03-31	Custom JGI assembly, Nielsen et. al.				Yes	Yes	0			Primary										No	0		Environmental		PRJNA76185	SAMN00744477			Illumina HiSeq 2000		Complete	Metagenome	Environmental	Aquatic	Groundwater	Freshwater	Acid Mine Drainage					No																USA: Iron Mountain, California	Acid mine drainage	Richmond mine site AB20	USA	40.67542			-122.53025							2006/6			0											0	0	0	0	0	0	15579646	22774	7338	1	92	7060597	45.32	15520650	99.62	0	0	22302	97.93	472	2.07	42	7	11	3	19	2	430	0	0	0	13686	60.09	8616	37.83	0	0	0	0	0	0	0	0	0	0	13235	58.11	0	0	11796	51.8	3544	16	4836	21.23	5097	22.38	17205	75.55	8183	35.93	14119	62	3087	13.55	19215	84.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2279	0	2312	1118	0	0	0	0	0	0	0	0	4.64	3	3	2.62	0	0	0				0	0	0	0	0	0	
3300021357	*Microbiome	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Freshwater microbial communities from subterranean cave lake in Wind Cave National Park, South Dakota, United States - WICALVC2017	DOE Joint Genome Institute (JGI)	3300021357	Environmental	Aquatic	Freshwater	Lake	Unclassified	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)		0	0	IMG Annotation Pipeline v.4.15.2	160119	Ga0213870	Metagenome Analysis	Gp0238767	Gs0111485	2017-11-02	spades v. SPAdes version: 3.11.1-check		E; D; O		Yes	Yes	0	2018-01-01		Primary				rstepanauskas@bigelow.org; phugenholtz@gmail.com; bartonh@uakron.edu	Ramunas Stepanauskas; Phil Hugenholtz; Hazel Barton	rstepanauskas@bigelow.org; bartonh@uakron.edu	Ramunas Stepanauskas; Hazel Barton	CSP	2017	No	0				PRJNA441392	SAMN08777752			Illumina HiSeq 2500-1TB	Level 1: Standard Draft	Complete	Metagenome	Environmental	Aquatic	Lake	Freshwater	Unclassified					No														200		USA: South Dakota	freshwater	subterranean cave lake	USA	43.5566			-103.4781							2017/3/21			0											0	0	0	0	0	0	527448849	1216183	862784	4	302	241532475	45.79	524913636	99.52	0	0	1199541	98.63	16642	1.37	3031	353	942	9	1680	47	13611	0	0	0	1216183	100	-16642	-1.37	0	0	0	0	0	0	0	0	0	0	544905	44.8	0	0	519412	42.71	0	0	228549	18.79	239992	19.73	959549	78.9	384126	31.58	815415	67.05	142383	11.71	1057158	86.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4132	0	6029	0	0	0	0	0	0	38	269	1960776	276.97	269	0	137.82	1155733	1155732	1155733	503050	Unrestricted		135088184	96978765	71.79	19810831874	14222043348	26.96	
3300024241	*Microbiome	Permanent Draft	Subsurface microbial communities from deep shales in Ohio and West Virginia, USA	Subsurface microbial communities from Mancos shale, Colorado, United States - Mancos A_50_July_PB	DOE Joint Genome Institute (JGI)	3300024241	Environmental	Terrestrial	Geologic	Sediment	Unclassified	Subsurface microbial communities from deep shales in Ohio and West Virginia, USA		0	0	IMG Annotation Pipeline v.4.16.1	182795	Ga0233392	Metagenome Analysis	Gp0272195	Gs0118431	2018-03-10	spades v. 3.11.1				Yes	Yes	0	2018-05-09		Primary				kwrighton@gmail.com; paula.mouser@unh.edu; mike.wilkins@colostate.edu	Kelly Wrighton; Paula Mouser; Michael Wilkins	kwrighton@gmail.com	Kelly Wrighton	CSP	2016	No	0				PRJNA468207	SAMN09201888			Illumina HiSeq 2500-1TB	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Sediment	Geologic	Unclassified					No														50		USA: Colorado	Deep subsurface sediment	sediment from fracked well	USA	38.96			-106.99							2017/7/17			0											0	0	0	0	0	0	97414409	266713	229432	0	23	60050692	61.64	97091600	99.67	0	0	265172	99.42	1541	.58	564	29	186	6	329	14	977	0	0	0	266713	100	-1541	-.58	0	0	0	0	0	0	0	0	0	0	151074	56.64	0	0	137777	51.66	0	0	69640	26.11	71949	26.98	193223	72.45	114013	42.75	151159	56.67	45216	16.95	219956	82.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3600	0	4531	0	0	0	0	0	0	0	35	2783268	36.95	35	0	16.6	1174121	1174119	1174121	1931	Unrestricted		46489360	5810811	12.5	6967282597	870856521	8.94	
3300043137	*Microbiome	Permanent Draft	Methane metabolizing microbial communities from different methane-rich environments from various locations	Shale gas microbial communities from Fort St. John, British Columbia, Canada - UGR 46	DOE Joint Genome Institute (JGI)	3300043137	Environmental	Terrestrial	Geologic	Unclassified	Unclassified	Methane metabolizing microbial communities from different methane-rich environments from various locations		0	0	IMG Annotation Pipeline v.5.0.23	249359	Ga0484791	Metagenome Analysis	Gp0406068	Gs0127566	2021-02-08	metaspades v. 3.14.1	released based on JGI ITS			Yes	Yes	0	2021-04-10		Reanalysis				rlsimister@gmail.com; sean.crowe@ubc.ca; shallam@interchange.ubc.ca	rachel simister; Sean Crowe; Steven Hallam	sean.crowe@ubc.ca	Sean Crowe	CSP	2017	No	0				PRJNA620675	SAMN14511003			Illumina NovaSeq	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Unclassified	Geologic	Unclassified					No														0		Canada: British Columbia	shale gas	shale gas	Canada	56			-122							2015/10/13			0											0	0	0	0	0	0	235229655	469642	312431	6	89	117310239	49.87	234651231	99.75	0	0	465017	99.02	4625	.98	578	97	179	32	225	45	4047	0	0	0	308312	65.65	156705	33.37	0	0	0	0	0	0	0	0	0	0	288168	61.36	0	0	258612	55.07	60298	13	136211	29	139707	29.75	325310	69.27	217541	46.32	247476	52.69	87363	18.6	377654	80.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4345	0	5124	2039	0	0	0	0	0	0	86	2735228	92.94	86	0	29.57	0	1307438	1241481	503042	Restricted		26697176	17918755	67.12	12168335833	8167209466	34.72	
3300025015	*Microbiome	Permanent Draft	Soil microbial communities from Rifle, Colorado, USA	Contaminated groundwater microbial communities from Rifle, Colorado, USA - Rifle Groundwater A1 (SPAdes)	DOE Joint Genome Institute (JGI)	3300025015	Environmental	Aquatic	Freshwater	Groundwater	Unclassified	Soil microbial communities from Rifle, Colorado, USA		0	0	IMG Annotation Pipeline v.4.16.2	183991	Ga0209210	Metagenome Analysis	Gp0054516	Gs0053054	2018-04-08	spades v. 3.11.1		E; D; O		Yes	Yes	0	2018-06-07		Reanalysis		ealobos@lbl.gov	Elizabeth Lobos	jbanfield@berkeley.edu; jaffe@princeton.edu; kerkhof@marine.rutgers.edu; mjwilkins@gmail.com; philip.long@pnnl.gov; dlovley@microbio.umass.edu; bcthomas@berkeley.edu; kwrighton@gmail.com; itaish@berkeley.edu; mike.wilkins@colostate.edu	Jill Banfield; Peter Jaffe; Lee Lee Kerkhof; Mike J. Wilkins; Philip Long; Derek Lovley; Brian C. Thomas; Kelly Wrighton; Itai Sharon; Michael Wilkins	jbanfield@berkeley.edu	Jill Banfield	CSP	2012	Yes	0	23019650, 26083755			PRJNA268031	SAMN03202994			Illumina HiSeq 2000, Illumina HiSeq 2500	Level 1: Standard Draft	Complete	Metagenome	Environmental	Aquatic	Groundwater	Freshwater	Unclassified					No															1600	Rifle, Colorado, USA	Contaminated groundwater	Contaminated groundwater	USA	39.53			-107.78							2011/8/24			0											0	0	0	0	0	0	396276413	727337	348427	16	81	166370419	41.98	393589577	99.32	0	0	708741	97.44	18596	2.56	1910	300	616	8	974	12	16686	0	0	0	361293	49.67	347448	47.77	0	0	0	0	0	0	0	0	0	0	334340	45.97	0	0	326295	44.86	0	0	122329	16.82	134799	18.53	573942	78.91	218724	30.07	490017	67.37	67146	9.23	641595	88.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3461	0	4516	0	0	0	0	0	0	231	334	1186456	310.52	334	0	151.09	1006501	1165725	1006501	564	Unrestricted	300792	0	0	0	0	0	0	
3300015163	*Microbiome	Permanent Draft	Metagenomes of Arctic soils	Arctic soil microbial communities from a glacier forefield, Rabots glacier, Tarfala, Sweden (Sample Rb1b, glacier snout)	University of Bristol	3300015163	Environmental	Terrestrial	Soil	Glacier	Unclassified	Metagenomes of Arctic soils		0	0	IMG Annotation Pipeline v.4.14.7	122398	Ga0167665	Metagenome Analysis	Gp0191567	Gs0121480	2017-04-05	SPADES	released per Natalia: IMGSUPP-1553			Yes	Yes	0	2018-05-18		Primary		maisie.nash@bristol.ac.uk	Maisie Nash	maisie.nash@bristol.ac.uk; ama@envs.au.dk	Maisie Nash; Alexandre Magno Barbosa Anesio	maisie.nash@bristol.ac.uk; ama@envs.au.dk	Maisie Nash; Alexandre Magno Barbosa Anesio			Yes	0	29901729							Illumina HiSeq	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Glacier	Soil	Unclassified					No														0	1105	Rabots glacier, Tarfala, Sweden	Glacier forefield soil	Glacier forefield soil	Sweden	67.907119			18.447522			6.6				2014/7/2	8.7 C		0											0	0	0	0	0	0	181694382	378873	275858	4	69	114925918	63.25	181316590	99.79	0	0	376632	99.41	2241	.59	486	61	145	16	235	29	1755	0	0	0	378873	100	-2241	-.59	0	0	0	0	0	0	0	0	0	0	209604	55.32	0	0	198865	52.49	0	0	95802	25.29	97718	25.79	278914	73.62	156273	41.25	220359	58.16	60998	16.1	315634	83.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3721	0	5262	0	0	0	36	.01	5	16	54	3364710	60.27	58	54	18.28	0	0	0				0	0	0	0	0	0	
